id,name,age
42867,Person42867,31
42868,Person42868,27
42869,Person42869,20
42870,Person42870,69
42871,Person42871,73
42872,Person42872,57
42873,Person42873,37
42874,Person42874,74
42875,Person42875,23
42876,Person42876,39
42877,Person42877,36
42878,Person42878,35
42879,Person42879,60
42880,Person42880,23
42881,Person42881,77
42882,Person42882,54
42883,Person42883,58
42884,Person42884,18
42885,Person42885,25
42886,Person42886,20
42887,Person42887,40
42888,Person42888,34
42889,Person42889,34
42890,Person42890,63
42891,Person42891,49
42892,Person42892,35
42893,Person42893,75
42894,Person42894,42
42895,Person42895,64
42896,Person42896,39
42897,Person42897,40
42898,Person42898,21
42899,Person42899,35
42900,Person42900,52
42901,Person42901,22
42902,Person42902,24
42903,Person42903,57
42904,Person42904,31
42905,Person42905,59
42906,Person42906,23
42907,Person42907,42
42908,Person42908,18
42909,Person42909,76
42910,Person42910,72
42911,Person42911,69
42912,Person42912,41
42913,Person42913,52
42914,Person42914,49
42915,Person42915,38
42916,Person42916,34
42917,Person42917,74
42918,Person42918,68
42919,Person42919,35
42920,Person42920,45
42921,Person42921,68
42922,Person42922,53
42923,Person42923,41
42924,Person42924,40
42925,Person42925,26
42926,Person42926,23
42927,Person42927,32
42928,Person42928,52
42929,Person42929,26
42930,Person42930,67
42931,Person42931,19
42932,Person42932,76
42933,Person42933,22
42934,Person42934,58
42935,Person42935,23
42936,Person42936,75
42937,Person42937,37
42938,Person42938,34
42939,Person42939,72
42940,Person42940,22
42941,Person42941,31
42942,Person42942,49
42943,Person42943,61
42944,Person42944,71
42945,Person42945,63
42946,Person42946,63
42947,Person42947,52
42948,Person42948,68
42949,Person42949,63
42950,Person42950,65
42951,Person42951,54
42952,Person42952,55
42953,Person42953,18
42954,Person42954,23
42955,Person42955,66
42956,Person42956,44
42957,Person42957,71
42958,Person42958,30
42959,Person42959,69
42960,Person42960,67
42961,Person42961,71
42962,Person42962,30
42963,Person42963,57
42964,Person42964,53
42965,Person42965,45
42966,Person42966,68
42967,Person42967,31
42968,Person42968,69
42969,Person42969,61
42970,Person42970,32
42971,Person42971,60
42972,Person42972,70
42973,Person42973,30
42974,Person42974,68
42975,Person42975,24
42976,Person42976,39
42977,Person42977,54
42978,Person42978,32
42979,Person42979,47
42980,Person42980,76
42981,Person42981,32
42982,Person42982,25
42983,Person42983,32
42984,Person42984,58
42985,Person42985,54
42986,Person42986,45
42987,Person42987,54
42988,Person42988,46
42989,Person42989,33
42990,Person42990,52
42991,Person42991,35
42992,Person42992,27
42993,Person42993,73
42994,Person42994,59
42995,Person42995,61
42996,Person42996,25
42997,Person42997,58
42998,Person42998,67
42999,Person42999,21
43000,Person43000,57
43001,Person43001,21
43002,Person43002,76
43003,Person43003,54
43004,Person43004,35
43005,Person43005,24
43006,Person43006,35
43007,Person43007,46
43008,Person43008,55
43009,Person43009,29
43010,Person43010,37
43011,Person43011,32
43012,Person43012,38
43013,Person43013,50
43014,Person43014,43
43015,Person43015,38
43016,Person43016,64
43017,Person43017,62
43018,Person43018,28
43019,Person43019,51
43020,Person43020,31
43021,Person43021,69
43022,Person43022,74
43023,Person43023,58
43024,Person43024,76
43025,Person43025,33
43026,Person43026,21
43027,Person43027,53
43028,Person43028,69
43029,Person43029,77
43030,Person43030,41
43031,Person43031,72
43032,Person43032,51
43033,Person43033,35
43034,Person43034,39
43035,Person43035,38
43036,Person43036,73
43037,Person43037,66
43038,Person43038,47
43039,Person43039,71
43040,Person43040,66
43041,Person43041,28
43042,Person43042,45
43043,Person43043,61
43044,Person43044,29
43045,Person43045,32
43046,Person43046,26
43047,Person43047,60
43048,Person43048,19
43049,Person43049,56
43050,Person43050,67
43051,Person43051,32
43052,Person43052,63
43053,Person43053,22
43054,Person43054,26
43055,Person43055,77
43056,Person43056,30
43057,Person43057,40
43058,Person43058,53
43059,Person43059,39
43060,Person43060,40
43061,Person43061,32
43062,Person43062,31
43063,Person43063,38
43064,Person43064,44
43065,Person43065,37
43066,Person43066,64
43067,Person43067,45
43068,Person43068,43
43069,Person43069,32
43070,Person43070,56
43071,Person43071,18
43072,Person43072,32
43073,Person43073,27
43074,Person43074,21
43075,Person43075,25
43076,Person43076,45
43077,Person43077,47
43078,Person43078,28
43079,Person43079,54
43080,Person43080,50
43081,Person43081,55
43082,Person43082,63
43083,Person43083,74
43084,Person43084,61
43085,Person43085,45
43086,Person43086,77
43087,Person43087,26
43088,Person43088,65
43089,Person43089,24
43090,Person43090,57
43091,Person43091,18
43092,Person43092,63
43093,Person43093,60
43094,Person43094,29
43095,Person43095,61
43096,Person43096,50
43097,Person43097,18
43098,Person43098,31
43099,Person43099,42
43100,Person43100,38
43101,Person43101,57
43102,Person43102,30
43103,Person43103,48
43104,Person43104,74
43105,Person43105,50
43106,Person43106,76
43107,Person43107,72
43108,Person43108,24
43109,Person43109,51
43110,Person43110,55
43111,Person43111,39
43112,Person43112,54
43113,Person43113,38
43114,Person43114,59
43115,Person43115,51
43116,Person43116,74
43117,Person43117,25
43118,Person43118,35
43119,Person43119,31
43120,Person43120,41
43121,Person43121,75
43122,Person43122,40
43123,Person43123,43
43124,Person43124,58
43125,Person43125,24
43126,Person43126,50
43127,Person43127,22
43128,Person43128,67
43129,Person43129,37
43130,Person43130,77
43131,Person43131,18
43132,Person43132,22
43133,Person43133,22
43134,Person43134,21
43135,Person43135,29
43136,Person43136,38
43137,Person43137,73
43138,Person43138,58
43139,Person43139,39
43140,Person43140,60
43141,Person43141,31
43142,Person43142,45
43143,Person43143,41
43144,Person43144,53
43145,Person43145,55
43146,Person43146,75
43147,Person43147,41
43148,Person43148,41
43149,Person43149,59
43150,Person43150,68
43151,Person43151,65
43152,Person43152,19
43153,Person43153,32
43154,Person43154,19
43155,Person43155,24
43156,Person43156,24
43157,Person43157,26
43158,Person43158,24
43159,Person43159,28
43160,Person43160,70
43161,Person43161,52
43162,Person43162,49
43163,Person43163,63
43164,Person43164,26
43165,Person43165,74
43166,Person43166,25
43167,Person43167,57
43168,Person43168,18
43169,Person43169,68
43170,Person43170,68
43171,Person43171,28
43172,Person43172,73
43173,Person43173,32
43174,Person43174,40
43175,Person43175,38
43176,Person43176,20
43177,Person43177,73
43178,Person43178,52
43179,Person43179,72
43180,Person43180,20
43181,Person43181,26
43182,Person43182,76
43183,Person43183,35
43184,Person43184,70
43185,Person43185,38
43186,Person43186,56
43187,Person43187,19
43188,Person43188,18
43189,Person43189,42
43190,Person43190,58
43191,Person43191,77
43192,Person43192,47
43193,Person43193,26
43194,Person43194,27
43195,Person43195,67
43196,Person43196,27
43197,Person43197,49
43198,Person43198,30
43199,Person43199,59
43200,Person43200,21
43201,Person43201,35
43202,Person43202,58
43203,Person43203,57
43204,Person43204,53
43205,Person43205,29
43206,Person43206,57
43207,Person43207,50
43208,Person43208,28
43209,Person43209,27
43210,Person43210,29
43211,Person43211,62
43212,Person43212,32
43213,Person43213,55
43214,Person43214,30
43215,Person43215,70
43216,Person43216,77
43217,Person43217,63
43218,Person43218,43
43219,Person43219,60
43220,Person43220,76
43221,Person43221,69
43222,Person43222,47
43223,Person43223,55
43224,Person43224,62
43225,Person43225,58
43226,Person43226,36
43227,Person43227,41
43228,Person43228,61
43229,Person43229,44
43230,Person43230,75
43231,Person43231,61
43232,Person43232,19
43233,Person43233,58
43234,Person43234,66
43235,Person43235,34
43236,Person43236,50
43237,Person43237,22
43238,Person43238,56
43239,Person43239,55
43240,Person43240,28
43241,Person43241,55
43242,Person43242,23
43243,Person43243,53
43244,Person43244,72
43245,Person43245,38
43246,Person43246,52
43247,Person43247,75
43248,Person43248,34
43249,Person43249,73
43250,Person43250,71
43251,Person43251,61
43252,Person43252,33
43253,Person43253,22
43254,Person43254,65
43255,Person43255,43
43256,Person43256,48
43257,Person43257,18
43258,Person43258,76
43259,Person43259,26
43260,Person43260,39
43261,Person43261,47
43262,Person43262,66
43263,Person43263,73
43264,Person43264,32
43265,Person43265,69
43266,Person43266,26
43267,Person43267,30
43268,Person43268,20
43269,Person43269,69
43270,Person43270,77
43271,Person43271,47
43272,Person43272,28
43273,Person43273,28
43274,Person43274,41
43275,Person43275,36
43276,Person43276,18
43277,Person43277,50
43278,Person43278,44
43279,Person43279,48
43280,Person43280,73
43281,Person43281,66
43282,Person43282,20
43283,Person43283,48
43284,Person43284,34
43285,Person43285,42
43286,Person43286,38
43287,Person43287,21
43288,Person43288,71
43289,Person43289,57
43290,Person43290,33
43291,Person43291,45
43292,Person43292,54
43293,Person43293,33
43294,Person43294,53
43295,Person43295,72
43296,Person43296,72
43297,Person43297,28
43298,Person43298,34
43299,Person43299,68
43300,Person43300,61
43301,Person43301,35
43302,Person43302,48
43303,Person43303,31
43304,Person43304,32
43305,Person43305,42
43306,Person43306,43
43307,Person43307,56
43308,Person43308,59
43309,Person43309,71
43310,Person43310,68
43311,Person43311,61
43312,Person43312,44
43313,Person43313,41
43314,Person43314,43
43315,Person43315,72
43316,Person43316,71
43317,Person43317,49
43318,Person43318,51
43319,Person43319,56
43320,Person43320,73
43321,Person43321,51
43322,Person43322,34
43323,Person43323,30
43324,Person43324,34
43325,Person43325,67
43326,Person43326,38
43327,Person43327,37
43328,Person43328,27
43329,Person43329,40
43330,Person43330,53
43331,Person43331,47
43332,Person43332,22
43333,Person43333,31
43334,Person43334,40
43335,Person43335,51
43336,Person43336,28
43337,Person43337,45
43338,Person43338,42
43339,Person43339,55
43340,Person43340,62
43341,Person43341,50
43342,Person43342,38
43343,Person43343,28
43344,Person43344,44
43345,Person43345,53
43346,Person43346,55
43347,Person43347,45
43348,Person43348,59
43349,Person43349,30
43350,Person43350,65
43351,Person43351,69
43352,Person43352,21
43353,Person43353,40
43354,Person43354,36
43355,Person43355,41
43356,Person43356,66
43357,Person43357,32
43358,Person43358,43
43359,Person43359,74
43360,Person43360,26
43361,Person43361,75
43362,Person43362,71
43363,Person43363,64
43364,Person43364,30
43365,Person43365,34
43366,Person43366,39
43367,Person43367,23
43368,Person43368,33
43369,Person43369,33
43370,Person43370,54
43371,Person43371,23
43372,Person43372,21
43373,Person43373,23
43374,Person43374,51
43375,Person43375,63
43376,Person43376,66
43377,Person43377,32
43378,Person43378,48
43379,Person43379,60
43380,Person43380,51
43381,Person43381,73
43382,Person43382,38
43383,Person43383,77
43384,Person43384,31
43385,Person43385,60
43386,Person43386,53
43387,Person43387,31
43388,Person43388,67
43389,Person43389,53
43390,Person43390,69
43391,Person43391,29
43392,Person43392,28
43393,Person43393,26
43394,Person43394,69
43395,Person43395,33
43396,Person43396,63
43397,Person43397,59
43398,Person43398,75
43399,Person43399,55
43400,Person43400,58
43401,Person43401,61
43402,Person43402,65
43403,Person43403,63
43404,Person43404,45
43405,Person43405,33
43406,Person43406,67
43407,Person43407,39
43408,Person43408,25
43409,Person43409,25
43410,Person43410,35
43411,Person43411,44
43412,Person43412,18
43413,Person43413,55
43414,Person43414,63
43415,Person43415,73
43416,Person43416,75
43417,Person43417,59
43418,Person43418,20
43419,Person43419,18
43420,Person43420,25
43421,Person43421,22
43422,Person43422,36
43423,Person43423,67
43424,Person43424,20
43425,Person43425,45
43426,Person43426,46
43427,Person43427,41
43428,Person43428,50
43429,Person43429,40
43430,Person43430,54
43431,Person43431,54
43432,Person43432,42
43433,Person43433,39
43434,Person43434,57
43435,Person43435,52
43436,Person43436,37
43437,Person43437,68
43438,Person43438,30
43439,Person43439,76
43440,Person43440,41
43441,Person43441,20
43442,Person43442,19
43443,Person43443,77
43444,Person43444,38
43445,Person43445,56
43446,Person43446,36
43447,Person43447,28
43448,Person43448,30
43449,Person43449,53
43450,Person43450,50
43451,Person43451,21
43452,Person43452,39
43453,Person43453,37
43454,Person43454,44
43455,Person43455,23
43456,Person43456,68
43457,Person43457,25
43458,Person43458,62
43459,Person43459,68
43460,Person43460,75
43461,Person43461,33
43462,Person43462,46
43463,Person43463,37
43464,Person43464,47
43465,Person43465,54
43466,Person43466,30
43467,Person43467,25
43468,Person43468,27
43469,Person43469,45
43470,Person43470,76
43471,Person43471,34
43472,Person43472,26
43473,Person43473,37
43474,Person43474,57
43475,Person43475,24
43476,Person43476,53
43477,Person43477,63
43478,Person43478,76
43479,Person43479,69
43480,Person43480,58
43481,Person43481,62
43482,Person43482,18
43483,Person43483,77
43484,Person43484,30
43485,Person43485,65
43486,Person43486,57
43487,Person43487,19
43488,Person43488,36
43489,Person43489,56
43490,Person43490,42
43491,Person43491,39
43492,Person43492,37
43493,Person43493,23
43494,Person43494,24
43495,Person43495,68
43496,Person43496,76
43497,Person43497,30
43498,Person43498,71
43499,Person43499,42
43500,Person43500,28
43501,Person43501,44
43502,Person43502,57
43503,Person43503,36
43504,Person43504,60
43505,Person43505,28
43506,Person43506,24
43507,Person43507,51
43508,Person43508,31
43509,Person43509,49
43510,Person43510,73
43511,Person43511,19
43512,Person43512,77
43513,Person43513,42
43514,Person43514,57
43515,Person43515,68
43516,Person43516,22
43517,Person43517,24
43518,Person43518,23
43519,Person43519,57
43520,Person43520,66
43521,Person43521,24
43522,Person43522,70
43523,Person43523,49
43524,Person43524,57
43525,Person43525,29
43526,Person43526,41
43527,Person43527,62
43528,Person43528,70
43529,Person43529,43
43530,Person43530,52
43531,Person43531,43
43532,Person43532,23
43533,Person43533,60
43534,Person43534,57
43535,Person43535,75
43536,Person43536,32
43537,Person43537,45
43538,Person43538,29
43539,Person43539,60
43540,Person43540,77
43541,Person43541,21
43542,Person43542,70
43543,Person43543,23
43544,Person43544,30
43545,Person43545,61
43546,Person43546,74
43547,Person43547,57
43548,Person43548,50
43549,Person43549,42
43550,Person43550,62
43551,Person43551,46
43552,Person43552,35
43553,Person43553,23
43554,Person43554,28
43555,Person43555,38
43556,Person43556,35
43557,Person43557,20
43558,Person43558,51
43559,Person43559,69
43560,Person43560,75
43561,Person43561,18
43562,Person43562,62
43563,Person43563,21
43564,Person43564,49
43565,Person43565,74
43566,Person43566,76
43567,Person43567,55
43568,Person43568,28
43569,Person43569,32
43570,Person43570,71
43571,Person43571,19
43572,Person43572,71
43573,Person43573,28
43574,Person43574,74
43575,Person43575,33
43576,Person43576,41
43577,Person43577,43
43578,Person43578,57
43579,Person43579,48
43580,Person43580,31
43581,Person43581,40
43582,Person43582,77
43583,Person43583,58
43584,Person43584,28
43585,Person43585,31
43586,Person43586,22
43587,Person43587,55
43588,Person43588,58
43589,Person43589,52
43590,Person43590,55
43591,Person43591,59
43592,Person43592,73
43593,Person43593,61
43594,Person43594,72
43595,Person43595,59
43596,Person43596,22
43597,Person43597,73
43598,Person43598,29
43599,Person43599,20
43600,Person43600,54
43601,Person43601,61
43602,Person43602,38
43603,Person43603,66
43604,Person43604,53
43605,Person43605,49
43606,Person43606,59
43607,Person43607,52
43608,Person43608,34
43609,Person43609,76
43610,Person43610,51
